Product;Brands;Sub-Brands;Objective;Month;Platform;Tier;KOL Name;Category;Link Post;;;Followers Number;Actual Spends (IDR);Reach;Views;Likes;Comments;Share;ER;ER Views (%);VR (%);CPV (Rp)
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Macro;dr.sherren;Health;https://vt.tiktok.com/ZS59hNEEh/;;;167700;3000000;648;4195;382;0;0;0,23%;9,11%;2,50%;715,1370679
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Micro;apt.risnaperidone;Health;https://www.tiktok.com/@apt.risnaperidone/video/7593301308266892562?_r=1&_t=ZS-92vPOTOAJ2y;;;57300;5000000;5900;7554;168;0;26;0,34%;2,57%;13,18%;661,9009796
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Micro;apt.sintaaprilianas;Health;https://www.tiktok.com/@apt.sintaaprilianas/video/7593189928046038279;;;40000;14000000;3112;5186;101;1;2;0,26%;2,01%;12,97%;2699,575781
CC & Herbablend;Neozep;Neozep;Consideration;Jan-26;TikTok;Macro;dr.louisrianto;Health;https://www.tiktok.com/@dr.louisrianto/video/7601070197461519617;;;102800;5000000;11340;18900;31;5;2;0,04%;0,20%;18,39%;264,5502646
CC & Herbablend;Neozep;Neozep;Consideration;Feb-26;TikTok;Macro;_ninitata_;Health;https://www.tiktok.com/@_ninitata_/video/7602171924847824135;;;102000;15000000;8100;24411;504;4;12;0,51%;2,13%;23,93%;614,47708
CC & Herbablend;Neozep;Neozep;Consideration;Feb-26;TikTok;Macro;itsdoktermuda;Health;https://www.tiktok.com/@itsdoktermuda/video/7612935938452229396;;;165700;8000000;27800;33768;496;6;21;0,32%;1,55%;20,38%;236,9106847
CC & Herbablend;Neozep;Neozep;Consideration;Feb-26;TikTok;Mega;qonitcah;Health;https://vt.tiktok.com/ZSmUQ5LNB/;;;2200000;19000000;38800;43488;330;8;10;0,02%;0,80%;1,98%;436,9021339
CC & Herbablend;Neozep;Neozep;Consideration;Feb-26;TikTok;Macro;elainehanafi;Health;https://www.tiktok.com/@elainehanafi/video/7608496714000928021;;;375400;9000000;20500;23693;332;15;5;0,09%;1,49%;6,31%;379,8590301
CC & Herbablend;Neozep;Neozep;Consideration;Feb-26;TikTok;Macro;dokter_atan;Health;https://www.tiktok.com/@dokter_atan/video/7610356742374952210;;;243900;5000000;32200;36908;1812;18;19;0,76%;5,01%;15,13%;135,4719844
CC & Herbablend;Neozep;Neozep;Consideration;Mar-26;TikTok;Micro;apt.ipul;Health;https://www.tiktok.com/@apt.ipul/video/7615168684092378388;;;10800;2000000;800;2092;13;1;1;0,14%;0,72%;19,37%;956,0229446
CC & Herbablend;Neozep;Neozep;Consideration;Mar-26;TikTok;Macro;dionharyadi;Health;https://www.tiktok.com/@dionharyadi/video/7621442850647018772?is_from_webapp=1&sender_device=pc&web_id=7350521985682490888;;;477800;15000000;24200;52111;1400;71;144;0,34%;3,10%;10,91%;287,8470956
CC & Herbablend;Neozep;Neozep;Consideration;Apr-26;TikTok;Micro;perfectfakee;Health;https://www.tiktok.com/@perfectfakee/video/7628522809936874773;;;70100;2000000;1300;11534;219;2;0;0,32%;1,92%;16,45%;173,4003815
CC & Herbablend;Neozep;Neozep;Consideration;Apr-26;TikTok;Macro;masdoktel;Health;https://www.tiktok.com/@masdoktel/video/7628148428207361287;;;149500;6000000;6749;11249;166;2;10;0,12%;1,58%;7,52%;533,380745
CC & Herbablend;Neozep;Neozep;Consideration;Apr-26;TikTok;Macro;nursebono;Health;https://vt.tiktok.com/ZS9NUyjEP/;;;292900;5000000;9793;16321;47;3;0;0,02%;0,31%;5,57%;306,3537773
CC & Herbablend;Neozep;Neozep;Consideration;May-26;TikTok;Macro;elis_nrhsnh13;Health;https://www.tiktok.com/@elis_nrhsnh13/video/7639293971008605447;;;162600;2000000;87600;1200000;33;0;1;0,02%;0,00%;738,01%;1,666666667
CC & Herbablend;Neozep;Neozep;Consideration;May-26;TikTok;Macro;benyrayen;Health;https://vt.tiktok.com/ZSxRFW1YM/;;;381800;2000000;26209;43682;1751;76;67;0,50%;4,34%;11,44%;45,78544938
CC & Herbablend;Neozep;Neozep;Consideration;May-26;TikTok;Micro;apt.elsagaotami;Health;https://vt.tiktok.com/ZSxPD6gSb/;;;11100;1000000;585;975;69;0;1;0,63%;7,18%;8,78%;1025,641026
CC & Herbablend;Neozep;Neozep;Consideration;May-26;TikTok;Micro;nisawijayaa;Health;https://vt.tiktok.com/ZSxn7QEMr/;;;33900;2000000;19682;32803;1916;59;36;5,93%;6,13%;96,76%;60,97003323
CC & Herbablend;Neozep;Neozep;Consideration;Jun-26;TikTok;Micro;dr.fandanir;Health;https://vt.tiktok.com/ZSQMGBTCG/;;;50700;2000000;1925;3209;348;2;5;0,70%;11,06%;6,33%;623,2471175
CC & Herbablend;Neozep;Neozep;Consideration;Jul-26;TikTok;Micro;aintyourlevel;Health;https://www.tiktok.com/@aintyourlevel/video/7657544993103449365;;;75900;2500000;9895;16492;51;1;0;0,07%;0,32%;21,73%;151,588649
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;TikTok;Mega;Niky Putra;Comedy;https://www.tiktok.com/@nikyrputra/video/7655714466658553108;;;1800000;71600000;108900;133700;9695;94;633;0,58%;7,80%;7,43%;535,5272999
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;TikTok;Mega;Mario Caesar;Comedy;https://www.tiktok.com/@caesarmario/video/7655640629132807442?lang=en;;;1200000;58800000;95000;113500;13000;225;2171;1,28%;13,56%;9,46%;518,061674
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;TikTok;Micro;Fuddumps;Food & Beverage;https://www.tiktok.com/@fuddumps/video/7655686105790024980?q=Fuddumps&t=1782490208116;;;54400;4000000;32100;33800;510;3;10;0,96%;1,55%;62,13%;118,3431953
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;TikTok;Macro;Mysugarcoffee;Lifestyle;https://vt.tiktok.com/ZSCh5ctt4/;;;139500;6000000;3900;8032;215;3;46;0,19%;3,29%;5,76%;747,0119522
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;TikTok;Macro;Minggyuell;Lifestyle;https://vt.tiktok.com/ZSC6EGtLH/;;;260500;12000000;32200;53000;979;47;109;0,44%;2,14%;20,35%;226,4150943
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jul-26;TikTok;Macro;Haifasalwa;Lifestyle;https://vt.tiktok.com/ZSCvcK9Qd/;;;132200;6000000;29700;29900;130;14;34;0,13%;0,60%;22,62%;200,6688963
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jul-26;TikTok;Micro;Nareswari Tarisa;Lifestyle;https://www.tiktok.com/@kiriiana_/video/7659367848963312903;;;70500;8000000;43900;62500;5321;120;99;7,86%;8,86%;88,65%;128
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jul-26;TikTok;Mega;Katanyadamkar;Comedy;https://www.tiktok.com/@katanyadamkar/video/7659657379994258696?_r=1&_t=ZS-97pJeYet8KL;;;1300000;15000000;78600;83900;5783;118;86;0,46%;7,14%;6,45%;178,784267
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;Instagram;Mega;Cretivox;Lifestyle;https://www.instagram.com/p/DaDF-GqkgZT/?igsh=Z3cxY3A2OHE2c29t;;;1000000;63000000;244128;525093;11000;41;93;1,11%;2,12%;52,51%;119,9787466
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;Instagram;Mega;Jktinfo;Lifestyle;https://www.instagram.com/p/DaIY-Pvkz9Z/?img_index=1;;;3900000;13000000;396697;970352;5439;20;176;0,14%;0,58%;24,88%;13,39720019
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;Instagram;Mega;Ohmeygatt;Lifestyle;https://www.instagram.com/p/DaFe-LHG1yr/?igsh=MTUzNXZwbHV6Mno1Zg==;;;2000000;7000000;161905;383225;5706;77;101;0,29%;1,54%;19,16%;18,2660317
CC & Herbablend;Decolgen;Decolgen In-Haler;Consideration;Jun-26;Instagram;Macro;Unikinfold;Lifestyle;https://www.instagram.com/p/DaFj3IgkoPI/?igsh=bWQyY29zOWFlc2g=;;;933000;7000000;65962;131815;1248;2;7;0,13%;0,95%;14,13%;53,10473011
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;Melysaha_;Family;https://vt.tiktok.com/ZSH2o6NL1/;;;13200;890000;193;244;88;0;9;0,73%;39,75%;1,85%;3647,540984
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;asripadhilah;Family;https://vt.tiktok.com/ZSHjJe74U/;;;14459;890000;2700;3242;311;55;54;2,90%;12,95%;22,42%;274,5219001
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;Nagi.shaq;Family;https://vt.tiktok.com/ZSHjJmL6w/;;;21000;890000;2400;2482;123;14;9;0,70%;5,88%;11,82%;358,5817889
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;desyrtns;Family;https://vt.tiktok.com/ZSHjJdMVK/;;;16900;890000;322;322;17;15;7;0,23%;12,11%;1,91%;2763,975155
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;ohohicaaa;Family;https://vt.tiktok.com/ZSHjJTqd1/;;;20000;890000;2100;2187;146;0;1;0,74%;6,72%;10,94%;406,95016
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;ditahandi_;Family;https://vt.tiktok.com/ZSHjJTkeU/;;;24524;890000;12300;12587;274;29;36;1,38%;2,69%;51,33%;70,7078732
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;Yamna_cutton;Family;https://vt.tiktok.com/ZSaastEWL/;;;9200;890000;564;914;25;20;6;0,55%;5,58%;9,93%;973,7417943
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;nindypramesty;Family;https://vt.tiktok.com/ZSaag8CFH/;;;1467;890000;176;205;7;1;0;0,55%;3,90%;13,97%;4341,463415
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;inizeby ;Family;https://vt.tiktok.com/ZSaa2erja/;;;6200;890000;587;984;103;0;4;1,73%;10,87%;15,87%;904,4715447
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;rarakayyisaaa;Family;https://vt.tiktok.com/ZSaatrYLs/;;;2645;890000;1362;1200;69;52;5;4,76%;10,50%;45,37%;741,6666667
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;rainbowruby1207;Family;https://vt.tiktok.com/ZSaavMq1Y/;;;5701;890000;179;1010;20;18;15;0,93%;5,25%;17,72%;881,1881188
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;najmahfariza;Family;https://vt.tiktok.com/ZSHj1cvtK/;;;7627;890000;1200;1593;180;22;7;2,74%;13,12%;20,89%;558,6942875
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;maoliddaauliya_;Family;https://vt.tiktok.com/ZSHjeBHoY/;;;1600;890000;600;600;36;5;4;2,81%;7,50%;37,50%;1483,333333
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;hany.purwadinata;Family;https://vt.tiktok.com/ZSHj1rwH6/;;;10581;890000;644;914;24;16;15;0,52%;6,02%;8,64%;973,7417943
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;putrihpsari406;Family;https://vt.tiktok.com/ZSHj1VA1a/;;;13600;890000;4600;5011;187;57;85;2,42%;6,57%;36,85%;177,6092596
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;wensf_;Family;https://vt.tiktok.com/ZSHjdbcpm/;;;34300;890000;49904;49904;267;51;1073;4,06%;2,79%;145,49%;17,83424174
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;Mamaazzelalma ;Family;https://vt.tiktok.com/ZSauS184N/;;;1193;890000;247;564;56;27;9;7,71%;16,31%;47,28%;1578,014184
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;hanyee210;Family;https://vt.tiktok.com/ZSHjJ89U1/;;;3332;890000;220;151;69;24;2;2,85%;62,91%;4,53%;5894,039735
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;riiapra;Family;https://vt.tiktok.com/ZSHjdagao/;;;1651;890000;708;1061;21;24;30;4,54%;7,07%;64,26%;838,8312912
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;rinismar23;Family;https://vt.tiktok.com/ZSaHLc1fc/;;;4850;890000;354;589;74;30;5;2,25%;18,51%;12,14%;1511,035654
PHG;Imunped;Imunped;Consideration;Jan-26;TikTok;Nano;Ykmlsr;Family;https://vt.tiktok.com/ZSau85CFU/;;;6670;890000;478;772;115;0;;1,72%;14,90%;11,57%;1152,849741
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;mylosaurs;Family;https://vt.tiktok.com/ZSHjREuSa/;;;11450;890000;636;1560;158;1;3;1,41%;10,38%;13,62%;570,5128205
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;ummahaliyareview;Family;https://vt.tiktok.com/ZSHjdshd4/;;;3000;890000;268;269;9;0;0;0,30%;3,35%;8,97%;3308,550186
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;lionelandlexiano;Family;https://vt.tiktok.com/ZSHjRagKv/;;;3355;890000;4003;4753;235;84;58;11,24%;7,93%;141,67%;187,2501578
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;houseof_zya;Family;https://tiktok.com/@houseof_zya;;;21600;890000;226;382;13;5;27;0,21%;11,78%;1,77%;2329,842932
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;meighayudyhs;Family;https://vt.tiktok.com/ZSHjLRAQy/;;;22000;890000;196;3452;45;33;3;0,37%;2,35%;15,69%;257,8215527
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;erinaalf;Family;https://vt.tiktok.com/ZSHj2rr5E/;;;10800;890000;4251;8282;53;33;27;1,05%;1,36%;76,69%;107,4619657
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;andiratnam;Family;https://vt.tiktok.com/ZSHMSxDJf/;;;12600;890000;6600;7072;398;27;45;3,73%;6,65%;56,13%;125,8484163
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;Rikariaf;Family;https://vt.tiktok.com/ZSHMDJJoA/;;;28000;890000;1300;2364;171;64;4;0,85%;10,11%;8,44%;376,4805415
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;dwpuspitaaa;Family;https://www.tiktok.com/@dwpuspitaaa/video/7602597810755751188?is_from_webapp=1&sender_device=pc&web_id=7615843255053207060;;;12500;890000;269;269;3;0;0;0,02%;1,12%;2,15%;3308,550186
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;yimaah ;Family;https://vt.tiktok.com/ZSHjdKyL6/;;;1800;890000;2500;2834;141;25;6;9,56%;6,07%;157,44%;314,0437544
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;shellaanura;Family;https://vt.tiktok.com/ZSHjjLqMe/;;;1699;890000;257;257;86;12;7;6,18%;40,86%;15,13%;3463,035019
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;fitriqueen.official;Family;https://vt.tiktok.com/ZSHje3Sr6/;;;24000;890000;4000;4674;1438;28;32;6,24%;32,05%;19,48%;190,415062
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;utamirestya;Family;https://vt.tiktok.com/ZSHjRUqdA/;;;13100;890000;2900;4074;174;14;6;1,48%;4,76%;31,10%;218,4585174
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;Ririsvinaa;Family;https://vt.tiktok.com/ZSHjNY54K/;;;20300;890000;2100;2441;104;1;6;0,55%;4,55%;12,02%;364,6046702
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;endahlestari84;Family;https://vt.tiktok.com/ZSHjNgbJm/;;;18800;890000;1700;1835;120;60;20;1,06%;10,90%;9,76%;485,013624
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Micro;Radenajengagustina;Family;https://www.tiktok.com/@radenajengagustina/video/7602299584106515720?is_from_webapp=1&sender_device=pc;;;14800;890000;7379;7379;331;22;24;2,55%;5,11%;49,86%;120,6125491
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;diahnitab;Family;https://vt.tiktok.com/ZSHjRaa7E/;;;4000;890000;3200;3241;224;48;19;7,28%;8,98%;81,03%;274,6066029
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;adeliadavillaz;Family;https://vt.tiktok.com/ZSHjR2oeX/;;;9300;890000;1500;1902;70;6;16;0,99%;4,84%;20,45%;467,9284963
PHG;Imunped;Imunped;Consideration;Jan-26;Tiktok;Nano;nanalutfiana7;Family;https://vt.tiktok.com/ZSHjF6QVj/;;;8200;890000;2300;3269;218;63;75;4,34%;10,89%;39,87%;272,2545121
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;kamisatuatap;Family;https://vt.tiktok.com/ZSHjRCNBu/;;;23000;890000;3800;4400;78;8;2;0,38%;2,00%;19,13%;202,2727273
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;pratiwidya_;Family;https://vt.tiktok.com/ZSHj8LMVe/;;;15000;890000;3500;3807;228;29;4;1,74%;6,86%;25,38%;233,7798792
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;rizkapridhita ;Family;https://vt.tiktok.com/ZSHjLmuHY/;;;15800;890000;100;188;3;0;0;0,02%;1,60%;1,19%;4734,042553
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;msvivie91;Family;https://vt.tiktok.com/ZSHjYrKYg/;;;16000;890000;290;485;107;79;3;1,18%;38,97%;3,03%;1835,051546
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;Deasiyah19;Family;https://vt.tiktok.com/ZSHjYEqfj/;;;13377;890000;3193;3193;12;0;1;0,10%;0,41%;23,87%;278,7347322
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Tarioktaviia;Family;https://vt.tiktok.com/ZSHjjw6br/;;;5212;890000;149;237;40;4;7;0,98%;21,52%;4,55%;3755,274262
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;hobibangetbelanja;Family;https://vt.tiktok.com/ZSHMA5eRJ/;;;2089;890000;509;754;81;38;26;6,94%;19,23%;36,09%;1180,371353
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Nadia_8816;Family;https://vt.tiktok.com/ZSHMf2BKA/;;;9000;890000;49;68;30;18;4;0,58%;76,47%;0,76%;13088,23529
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Siscazh;Family;https://www.tiktok.com/@siscazh/video/7602584465642245396?is_from_webapp=1&sender_device=pc;;;2150;890000;13700;13700;119;27;79;10,47%;1,64%;637,21%;64,96350365
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Jevlyn.Xavenna;Family;https://www.tiktok.com/@jevlyn.xaverina/video/7602107557070523669?is_from_webapp=1&sender_device=pc;;;7562;890000;11500;11500;424;5;16;5,88%;3,87%;152,08%;77,39130435
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;megacempaka;Family;https://vt.tiktok.com/ZSHjUjbfc/;;;16200;890000;412;624;54;43;5;0,63%;16,35%;3,85%;1426,282051
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;bschristy ;Family;https://vt.tiktok.com/ZSHjV3HY3/;;;17400;890000;1100;2524;2524;18;8;14,66%;101,03%;14,51%;352,614897
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;ratih_putri0;Family;https://vt.tiktok.com/ZSHjbmb7y/;;;12600;890000;10400;12510;192;15;12;1,74%;1,75%;99,29%;71,14308553
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;Betariasonata;Family;https://vt.tiktok.com/ZSHjEDS67/;;;10500;890000;2146;2146;115;32;2;1,42%;6,94%;20,44%;414,7250699
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;Nadinastyan;Family;https://vt.tiktok.com/ZSH6abh4E/;;;21900;890000;31400;33251;324;10;56;1,78%;1,17%;151,83%;26,7661123
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;gwynamira ;Family;https://vt.tiktok.com/ZSH6HQeqS/;;;15600;890000;5700;5846;661;1;3;4,26%;11,38%;37,47%;152,2408484
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;ajengoctadira;Family;https://vt.tiktok.com/ZSH6q1Qpj/;;;10000;890000;2073;2073;84;19;4;1,07%;5,16%;20,73%;429,3294742
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;dinacheira;Family;https://vt.tiktok.com/ZSHjdVeWb/;;;13000;890000;88;1447;17;14;7;0,29%;2,63%;11,13%;615,0656531
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;keluargapokcoy ;Family;https://vt.tiktok.com/ZSH675kdW/;;;12500;890000;327;2800;130;0;1;1,05%;4,68%;22,40%;317,8571429
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;nilalalamatsu92;Family;https://vt.tiktok.com/ZSH63YPpN/;;;14400;890000;2500;3297;185;37;11;1,62%;7,07%;22,90%;269,9423719
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;khalasunny;Family;https://vt.tiktok.com/ZSHMPDP9N/;;;12000;890000;892;1112;140;39;7;1,55%;16,73%;9,27%;800,3597122
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;Hanarey30;Family;https://vt.tiktok.com/ZSHMamy1w/;;;13100;890000;632;708;13;6;4;0,18%;3,25%;5,40%;1257,062147
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;wenilaa;Family;https://vt.tiktok.com/ZSHjA5cEn/;;;6780;890000;434;434;85;16;7;1,59%;24,88%;6,40%;2050,691244
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;nadaaginanda;Family;https://vt.tiktok.com/ZSHjA3Ugd/;;;1152;890000;181;262;11;8;10;2,52%;11,07%;22,74%;3396,946565
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Junelzharikha;Family;https://vt.tiktok.com/ZSHj2oH2U/;;;2324;890000;140;512;115;7;5;5,46%;24,80%;22,03%;1738,28125
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;wirahanumy;Family;https://vt.tiktok.com/ZSHjfoGA3/;;;1143;890000;224;337;7;8;5;1,75%;5,93%;29,48%;2640,949555
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;annisanurami;Family;https://vt.tiktok.com/ZSH6fybeS/;;;3545;890000;3500;3723;159;0;63;6,26%;5,96%;105,02%;239,0545259
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Santiayuarizki2;Family;https://vt.tiktok.com/ZSH6bkjJv/;;;1539;890000;218;289;10;3;3;1,04%;5,54%;18,78%;3079,584775
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;maryve903;Family;https://www.tiktok.com/@maryve903;;;4900;890000;193;371;8;1;2;0,22%;2,96%;7,57%;2398,921833
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;Maegiyaa;Family;https://vt.tiktok.com/ZSHAy4tv7/;;;3229;890000;2160;2223;134;2;1;4,24%;6,16%;68,84%;400,359874
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;nellyharahap25_;Family;https://vt.tiktok.com/ZSH6EDjxF/;;;23500;890000;12000;12352;185;33;25;1,03%;1,97%;52,56%;72,05310881
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Micro;ramigabut00;Family;https://vt.tiktok.com/ZSHMFf91Q/;;;13000;890000;262;1645;120;14;0;1,03%;8,15%;12,65%;541,0334347
PHG;Imunped;Imunped;Consideration;Feb-26;Tiktok;Nano;valentindian;Family;https://vt.tiktok.com/ZSHM11nv6/;;;5300;890000;2300;2512;113;1;2;2,19%;4,62%;47,40%;354,2993631
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;naniarf;Family;https://vt.tiktok.com/ZSm5y1jXK/;;;2990;890000;407;833;64;19;20;3,44%;12,36%;27,86%;1068,427371
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;momcha27;Family;https://vt.tiktok.com/ZSm5Uj16J/;;;1351;890000;479;905;21;13;26;4,44%;6,63%;66,99%;983,4254144
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;nfsyabani;Family;https://vt.tiktok.com/ZSm56o94N/;;;2480;890000;372;654;147;6;23;7,10%;26,91%;26,37%;1360,856269
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;zennita95;Family;https://vt.tiktok.com/ZSmCYj1HJ/;;;10900;890000;162;1042;23;15;15;0,49%;5,09%;9,56%;854,1266795
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;melvianaamandaa;Family;https://vt.tiktok.com/ZSmCL6ehv/;;;1650;890000;554;759;33;22;8;3,82%;8,30%;46,00%;1172,59552
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Macro;Lia_aranku;Family;https://vt.tiktok.com/ZSmXB3PMU/;;;115900;890000;6300;7600;371;24;1;0,34%;5,21%;6,56%;117,1052632
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Liakartini99;Family;https://vt.tiktok.com/ZSmVxVtfu/;;;13100;890000;164;861;33;30;4;0,51%;7,78%;6,57%;1033,681765
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;niniknikninik;Family;https://vt.tiktok.com/ZSmXkek9p/;;;13000;890000;2100;3100;99;44;6;1,15%;4,81%;23,85%;287,0967742
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;baby_zyana;Family;https://vt.tiktok.com/ZSmCTPv1s/;;;11300;890000;375;678;27;20;23;0,62%;10,32%;6,00%;1312,684366
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;tengku_ulya;Family;https://vt.tiktok.com/ZSmCc4Bpd/;;;11600;890000;530;811;35;17;2;0,47%;6,66%;6,99%;1097,410604
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Erstekleinodia51;Family;https://vt.tiktok.com/ZSmCGbTQr/;;;6215;890000;725;829;65;16;38;1,91%;14,35%;13,34%;1073,58263
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;ismayanti1584;Family;https://vt.tiktok.com/ZSmCp7bfM/;;;5286;890000;159;251;10;0;0;0,19%;3,98%;4,75%;3545,816733
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;imanasditta;Family;https://vt.tiktok.com/ZSmqY8wV6/;;;2638;890000;378;562;75;20;9;3,94%;18,51%;21,30%;1583,629893
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Istiqomahga ;Family;https://vt.tiktok.com/ZSmVLpXF6/;;;14800;890000;2300;7206;82;21;20;0,83%;1,71%;48,69%;123,5081876
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;ivaradew;Family;https://vt.tiktok.com/ZSmqSjGkq/;;;10700;890000;49;1362;2;0;5;0,07%;0,51%;12,73%;653,4508076
